,Cell,MSE,Passed,MAPE
5040,CESAD33L,141.14,0.001910,12.56
539,CESAD37L,112.95,0.002046,10.83
1776,CESAL11L,22.01,0.008023,8.23
3362,CESAL12L,253.16,0.010041,12.61
1168,CESAL13L,104.97,0.018060,12.83
5013,CESAL17L,83.46,0.010042,8.63
4520,CESAL27L,110.52,0.000000,9.69
2727,CESAL31L,61.72,0.010072,7.20
2636,CESAL32L,259.66,0.000000,10.65
3305,CESAL33L,81.81,0.010039,7.94
2239,CESAL37L,99.70,0.002018,10.05
3147,CESAZ11L,60.63,0.018055,9.65
3732,CESAZ12L,216.37,0.010035,14.11
1235,CESAZ17L,138.89,0.020124,10.33
681,CESAZ21L,100.99,0.010037,11.36
4542,CESAZ22L,226.97,0.000000,12.99
4445,CESAZ23L,178.06,0.010040,10.01
3058,CESAZ27L,106.63,0.008030,9.21
3015,CESAZ31L,8.00,0.008001,5.10
1531,CESAZ32L,100.79,0.008053,9.05
82,CESAZ33L,124.39,0.000000,9.38
4281,CESAZ34L,87.46,0.000000,9.02
1779,CESAZ36L,335.53,0.010048,11.14
4684,CESAZ37L,48.20,0.010041,6.45
2882,CESBL11L,26.49,0.008039,5.25
1156,CESBL12L,126.49,0.008054,9.08
614,CESBL21L,73.43,0.002048,7.96
1442,CESBL22L,207.55,0.010079,10.82
4074,CESBL31L,27.40,0.010098,8.16
2042,CESBL32L,78.59,0.000000,10.16
1133,CESBO11L,72.58,0.010088,10.94
3017,CESBO12L,274.86,0.014204,14.76
1119,CESBO13L,219.26,0.008024,15.47
855,CESBO14L,252.57,0.002018,14.13
71,CESBO17L,467.17,0.010093,17.59
3713,CESBO21L,46.70,0.010036,9.53
788,CESBO22L,91.35,0.010036,10.60
3511,CESBO23L,105.36,0.008030,10.72
1322,CESBO24L,412.34,0.002015,12.74
2634,CESBO27L,207.85,0.010092,14.15
4065,CESBO31L,35.14,0.012123,8.28
1554,CESBO32L,45.20,0.002017,9.59
2032,CESBO33L,122.68,0.002017,11.04
4334,CESBO34L,127.33,0.010098,10.04
2672,CESBO36L,54.58,0.018141,7.67
1953,CESBO37L,301.46,0.002014,14.63
3759,CESBO77L,120.01,0.010043,9.02
4136,CESDE12L,132.28,0.002016,10.85
2071,CESDE13L,128.66,0.010033,9.79
4198,CESDE16L,60.56,0.010037,8.09
1120,CESDE17L,79.19,0.000000,8.51
1812,CESDE22L,57.23,0.008021,8.52
3603,CESDE23L,64.90,0.002020,8.47
4743,CESDE24L,155.18,0.000000,10.18
1506,CESDE26L,227.14,0.010101,14.38
3908,CESDE27L,60.25,0.000000,9.15
2504,CESDE31L,37.26,0.002051,7.45
3306,CESDE32L,36.18,0.010078,6.95
2395,CESDE33L,42.87,0.002017,7.43
889,CESDE36L,210.60,0.018104,13.07
2933,CESDE37L,30.87,0.010040,7.27
1595,CESDH16L,42.25,0.010039,7.03
4112,CESDH17L,36.03,0.010081,8.66
3092,CESDH26L,84.67,0.022228,13.65
1737,CESDH27L,64.07,0.010045,8.38
1808,CESDK12L,124.43,0.008019,13.40
2928,CESDK13L,129.79,0.010092,10.87
2110,CESDK16L,64.22,0.010039,10.15
546,CESDK17L,59.29,0.010093,8.31
658,CESDK22L,44.01,0.000000,7.40
5159,CESDK23L,54.88,0.000000,9.69
1817,CESDK26L,94.79,0.010035,106.31
2162,CESDK27L,30.94,0.010038,8.32
4631,CESDK32L,137.88,0.000000,9.84
1332,CESDK33L,94.96,0.000000,8.00
3893,CESDK36L,163.62,0.002017,10.13
57,CESDK37L,71.87,0.002048,8.77
1206,CESFA11L,120.22,0.010040,11.93
1176,CESFA12L,315.17,0.002014,14.33
5103,CESFA13L,194.84,0.008054,14.30
4677,CESFA17L,168.45,0.002014,11.42
1740,CESFA21L,17.51,0.008017,6.07
4028,CESFA22L,153.57,0.010079,13.33
1741,CESFA23L,168.72,0.010044,10.35
3347,CESFA24L,261.31,0.030281,11.66
4313,CESFA27L,126.81,0.008021,11.59
3917,CESGE16L,101.86,0.010038,13.53
4634,CESGE17L,356.43,0.010041,27.47
3678,CESGE26L,3.56,0.016005,106.78
3576,CESGE27L,186.53,0.010071,10.02
4190,CESGE32L,147.81,0.052473,13.04
2363,CESGE33L,111.58,0.010072,11.70
1778,CESGE36L,104.89,0.010047,8.03
4948,CESGE37L,41.18,0.010302,6.98
795,CESHA17L,110.29,0.000000,8.77
3743,CESHA22L,378.11,0.010077,15.60
4521,CESHA23L,69.38,0.010075,6.82
4501,CESHA27L,65.38,0.010091,8.86
1493,CESIB11L,29.64,0.008042,6.79
3356,CESIB12L,73.50,0.009571,8.78
3005,CESIB13L,72.02,0.002052,7.00
381,CESIB17L,23.11,0.000000,7.78
1307,CESIB21L,54.02,0.018152,10.05
1814,CESIB22L,209.86,0.002013,13.02
3959,CESIB23L,133.91,0.012091,11.98
387,CESIB27L,113.46,0.010073,11.08
3556,CESIB31L,44.97,0.010040,10.11
721,CESIB32L,124.72,0.000000,9.84
3506,CESIB37L,23.05,0.008029,7.14
3669,CESIS16L,92.23,0.018117,46.93
4245,CESIS17L,69.31,0.008029,8.71
412,CESIS26L,66.84,0.022524,6.04
1306,CESIS27L,516.02,0.010095,20.55
870,CESIS36L,111.58,0.022137,9.03
2946,CESIS37L,169.90,0.008026,12.20
3552,CESIV11L,106.04,0.010095,10.71
9,CESIV12L,248.00,0.000000,12.91
40,CESIV13L,192.08,0.010074,12.48
4196,CESIV16L,477.55,0.010035,28.00
3951,CESIV17L,58.45,0.000000,9.38
4195,CESIV22L,162.61,0.010076,12.59
1311,CESIV23L,217.15,0.010099,11.41
3016,CESIV26L,146.65,0.010070,10.42
2060,CESIV27L,67.45,0.010031,9.40
4361,CESIV31L,61.57,0.010093,10.23
3117,CESIV32L,307.41,0.010031,15.76
311,CESIV33L,107.31,0.010029,11.93
4689,CESIV36L,161.13,0.018058,13.48
2493,CESIV37L,152.37,0.010049,13.40
1037,CESKE16L,50.87,0.010035,7.05
1274,CESKE17L,118.87,0.004006,10.33
4679,CESKE26L,55.87,0.038302,23.23
2124,CESKE27L,95.13,0.020075,10.00
4458,CESKE36L,109.17,0.000000,15.47
1166,CESKE37L,57.48,0.008047,8.62
290,CESLG12L,85.53,0.010027,10.15
3723,CESLG13L,92.80,0.002018,9.38
4827,CESLG14L,72.21,0.002015,8.29
1466,CESLG17L,75.47,0.010056,8.40
2031,CESLG22L,18.87,0.002018,7.57
3412,CESLG23L,56.77,0.008055,7.75
4388,CESLG24L,93.26,0.004006,9.52
1515,CESLG27L,101.67,0.010075,10.17
4303,CESLG32L,50.87,0.010038,9.25
4594,CESLG33L,61.62,0.007999,7.02
4164,CESLG37L,35.86,0.008047,8.59
1900,CESLI16L,278.62,0.010035,12.65
392,CESLI17L,47.91,0.002019,9.02
2957,CESLI22L,76.92,0.008024,10.78
1297,CESLI23L,197.60,0.010048,12.82
5136,CESLI26L,151.53,0.002541,31.83
3491,CESLI27L,30.47,0.010097,8.51
3022,CESLI32L,108.06,0.042124,11.16
3654,CESLI36L,110.47,0.010092,15.32
4211,CESLI37L,22.22,0.002047,8.42
130,CESMA11L,17.85,0.010065,6.38
25,CESMA12L,54.31,0.008054,9.00
1050,CESMA13L,53.49,0.010051,8.48
4734,CESMA16L,64.56,0.008018,9.12
3662,CESMA17L,17.11,0.010128,8.67
1536,CESMA22L,105.41,0.010034,11.25
2831,CESMA23L,55.80,0.010091,8.20
1321,CESMA24L,100.42,0.000000,9.06
3136,CESMA26L,116.61,0.010048,9.95
451,CESMA27L,55.10,0.010041,9.31
282,CESMA31L,22.61,0.010046,8.70
561,CESMA32L,132.65,0.010099,12.55
5038,CESMA33L,67.85,0.009520,10.10
4468,CESMA34L,100.84,0.002016,10.14
1433,CESMA36L,40.61,0.002014,5.95
2799,CESMA37L,118.73,0.018122,10.03
1136,CESMI12L,30.61,0.002014,8.87
4987,CESMI13L,17.00,0.000000,7.47
2498,CESMI16L,137.05,0.002045,18.27
4666,CESMI17L,21.03,0.008020,7.93
3224,CESMI26L,138.27,0.020170,28.57
1280,CESMI27L,278.73,0.010031,13.02
3461,CESMK16L,286.98,0.030128,23.57
1597,CESMK17L,34.93,0.010097,9.06
2706,CESMK26L,26.92,0.020074,10.92
4011,CESMK27L,120.73,0.010035,10.13
4342,CESMK32L,43.82,0.002015,8.61
5113,CESMK33L,27.81,0.006099,6.04
1971,CESMK36L,38.45,0.008020,6.75
1699,CESMK37L,10.32,0.010037,8.55
2464,CESMK42L,106.10,0.000000,9.77
4094,CESMK43L,81.70,0.006092,7.35
5087,CESMK47L,25.30,0.008015,6.93
444,CESMO11L,26.63,0.020160,6.41
1539,CESMO12L,68.39,0.010070,9.72
998,CESMO13L,174.24,0.010037,44.04
3189,CESMO17L,132.55,0.010115,12.18
312,CESMO21L,2.35,0.010096,5.52
3381,CESMO22L,10.93,0.000000,7.89
1383,CESMO23L,27.07,0.000000,8.53
2668,CESMO24L,10.75,0.010034,8.13
851,CESMO27L,3.03,0.010102,8.79
2571,CESOS16L,6.92,0.010036,3.92
3644,CESOS17L,505.01,0.010031,19.10
1630,CESOS26L,55.30,0.010027,10.17
4735,CESOS27L,233.88,0.000000,13.13
1196,CESOS36L,17.18,0.020074,12.47
4654,CESOS37L,177.72,0.000000,11.52
3621,CESOV12L,3.52,0.010095,8.90
3266,CESOV13L,7.65,0.010056,7.30
3083,CESOV16L,9.30,0.010032,8.82
1006,CESOV17L,3.85,0.000000,8.78
1475,CESOV26L,268.87,0.018100,13.63
2829,CESOV27L,35.25,0.000000,8.18
1617,CESOZ16L,94.42,0.010038,5.60
4882,CESOZ17L,242.56,0.010099,14.03
2107,CESOZ22L,212.35,0.008016,12.68
4787,CESOZ23L,181.12,0.012118,12.01
3494,CESOZ26L,184.45,0.002020,20.85
83,CESOZ27L,45.38,0.000000,8.45
1963,CESPF11L,109.74,0.002051,9.00
1934,CESPF12L,247.25,0.018124,12.79
4394,CESPF13L,151.97,0.010041,12.51
483,CESPF17L,85.30,0.002018,8.85
4636,CESPF21L,3.89,0.010099,3.20
3856,CESPF22L,19.94,0.010102,7.19
4722,CESPF23L,3.39,0.002014,6.27
3216,CESPF27L,50.71,0.012231,3.86
4266,CESPF31L,163.10,0.010028,111.30
2307,CESPF32L,233.91,0.010100,11.30
3035,CESPF33L,98.75,0.008025,10.73
5146,CESPF37L,33.40,0.010094,9.07
2317,CESRO12L,195.45,0.002018,12.59
4561,CESRO13L,297.24,0.010032,11.31
3048,CESRO16L,54.34,0.012065,49.59
4149,CESRO17L,64.05,0.008020,8.03
135,CESRO26L,33.65,0.012053,53.78
2753,CESRO27L,74.05,0.010032,9.46
3212,CESRO32L,135.71,0.018104,8.65
4935,CESRO36L,196.54,0.000000,24.94
1696,CESRO37L,67.81,0.010046,9.15
510,CESRT11L,25.70,0.008024,6.75
4200,CESRT12L,46.16,0.010095,6.76
1101,CESRT13L,50.19,0.010029,6.71
2325,CESRT14L,55.18,0.010099,8.30
4575,CESRT17L,36.87,0.010094,8.08
3240,CESRT22L,26.41,0.010032,6.95
2087,CESRT23L,60.28,0.010043,8.25
931,CESRT24L,28.79,0.010032,8.04
305,CESRT31L,61.12,0.008025,9.51
4086,CESRT32L,14.57,0.010098,7.83
2265,CESRT33L,19.75,0.008027,8.02
501,CESRT34L,29.52,0.008022,8.29
1526,CESRT37L,72.83,0.008023,10.22
173,CESRT41L,21.93,0.002018,7.78
4504,CESRT42L,20.35,0.020140,7.77
4144,CESRT43L,48.91,0.000000,5.55
2759,CESRT44L,38.33,0.008026,9.32
4533,CESRT47L,89.16,0.010041,9.92
2174,CESSO11L,88.26,0.012143,10.59
4665,CESSO12L,163.48,0.010036,12.11
133,CESSO13L,127.06,0.008047,11.36
3031,CESSO14L,277.45,0.008002,13.01
4081,CESSO17L,491.67,0.010039,15.43
348,CESSO21L,25.51,0.010042,7.49
4898,CESSO22L,139.00,0.010076,11.72
3504,CESSO23L,139.10,0.010036,10.56
4177,CESSO27L,100.50,0.002048,10.72
4789,CESSO31L,29.65,0.010034,8.35
4051,CESSO32L,148.78,0.010288,10.22
4808,CESSO33L,221.49,0.010037,11.90
4358,CESSO37L,104.40,0.002017,10.05
1958,CESSO42L,116.50,0.000000,12.38
4181,CESSO43L,58.15,0.010040,8.34
4349,CESSO47L,85.81,0.010097,8.75
351,CESUA12L,542.84,0.018101,43.00
2916,CESUA13L,285.24,0.022202,39.78
94,CESUA14L,644.32,0.008019,17.22
3127,CESUA17L,345.73,0.012051,16.48
3879,CESUA27L,281.14,0.020173,42.25
3087,CESUA32L,439.73,0.012082,17.90
3935,CESUA33L,206.15,0.020191,11.41
280,CESUA37L,593.33,0.020177,19.77
4790,CESYS11L,25.90,0.006090,8.45
3530,CESYS12L,141.53,0.010098,11.21
3601,CESYS13L,341.41,0.010050,10.80
918,CESYS14L,160.96,0.000000,12.75
3010,CESYS17L,115.72,0.005024,10.38
43,CESYS21L,26.86,0.010103,8.16
4500,CESYS22L,138.58,0.010031,11.07
3246,CESYS23L,148.87,0.008018,12.50
1950,CESYS27L,132.89,0.008019,11.51
884,CESYS31L,92.33,0.010036,8.12
3541,CESYS32L,100.09,0.008054,10.04
4123,CESYS37L,180.84,0.002045,11.90
4168,CEVGR11L,17.01,0.010087,4.72
2918,CEVGR12L,15.79,0.002018,7.65
2891,CEVGR13L,50.45,0.010092,6.31
2818,CEVGR17L,39.63,0.002047,8.40
4877,CEVGR21L,5.66,0.017845,4.04
3360,CEVGR22L,21.02,0.062524,9.52
2575,CEVGR23L,49.82,0.010035,7.92
4615,CEVGR27L,87.15,0.002014,10.30
2347,CEVGR31L,12.54,0.010097,6.30
2228,CEVGR32L,67.08,0.002045,9.76
1358,CEVGR33L,84.86,0.010099,10.29
1011,CEVGR37L,9.38,0.008014,7.76
3182,CEVKY12L,32.58,0.010041,8.73
4173,CEVKY13L,101.67,0.030258,19.08
3686,CEVKY21L,54.27,0.010032,10.11
175,CEVKY22L,43.11,0.010037,9.40
2336,CEVKY23L,86.01,0.020090,10.60
3804,CEVKY31L,5.20,0.007999,5.09
4294,CEVKY32L,77.11,0.002016,9.45
4892,CEVKY33L,41.51,0.010036,10.14
996,CEVKY37L,15.67,0.000000,8.95
1183,CEVMR11L,7.38,0.002015,7.62
1400,CEVMR12L,26.96,0.008023,8.14
3774,CEVMR13L,4.56,0.030210,6.61
4780,CEVMR21L,6.85,0.010051,6.41
4041,CEVMR22L,18.17,0.010091,9.70
979,CEVMR23L,5.21,0.010038,6.52
3727,CEVMR31L,2.28,0.010264,5.03
5127,CEVMR32L,19.43,0.010093,8.47
3492,CEVMR33L,10.31,0.010040,6.50
4220,CEVMR41L,9.31,0.008023,4.94
3270,CEVMR42L,22.65,0.002013,9.66
3206,CEVMR43L,3.77,0.000000,5.42
1524,CEVMR72L,1115.34,0.010093,107.87
47,CEVMR73L,210.57,0.018099,6.81
744,CEVSL11L,52.37,0.012054,10.78
3323,CEVSL12L,42.88,0.010041,9.15
2943,CEVSL13L,57.22,0.010043,10.09
1970,CEVSL21L,27.82,0.010043,9.99
3313,CEVSL22L,34.96,0.038279,9.49
5147,CEVSL23L,62.82,0.010089,9.76
2543,CEVSL31L,2.43,0.010037,6.40
373,CEVSL32L,12.43,0.018050,8.56
3594,CEVSL33L,33.40,0.020162,9.30
3588,CEVTA11L,8.37,0.012104,5.76
1040,CEVTA12L,25.25,0.010036,8.40
2058,CEVTA13L,36.33,0.010062,9.40
4002,CEVTA17L,73.05,0.010069,9.55
1584,CEVTA21L,3.86,0.010033,5.20
1186,CEVTA22L,8.27,0.022088,8.99
524,CEVTA23L,14.21,0.010027,6.73
3791,CEVTA27L,9.67,0.002045,7.51
2503,CEVTA31L,33.06,0.010037,9.61
2188,CEVTA32L,8.50,0.028112,8.79
5051,CEVTA33L,24.00,0.002050,6.79
288,CEVTA34L,44.29,0.010082,8.92
4387,CEVTA37L,39.50,0.008015,8.72
5117,CEVTA41L,3.47,0.007963,3.46
1039,CEVTA42L,6.83,0.040406,8.81
1194,CEVTA43L,25.32,0.000000,6.57
1974,CEVTA44L,11.26,0.010029,8.71
3301,CEVTA47L,11.91,0.002016,4.89
3141,CICTT17L,5.09,0.030235,5.97
1312,CICTT27L,12.71,0.000000,8.07
3107,CIFSU11L,49.68,0.002017,9.17
1300,CIFSU12L,55.46,0.002013,8.68
2924,CIFSU13L,44.95,0.008046,8.59
4107,CIFSU14L,44.78,0.002048,8.33
4276,CIFSU17L,15.73,0.010115,8.03
2929,CIFSU21L,149.43,0.010094,11.28
2679,CIFSU22L,571.70,0.008022,16.70
4272,CIFSU23L,530.81,0.010076,55.52
3302,CIFSU27L,173.42,0.008020,10.50
2282,CIKOY11L,72.46,0.010036,10.18
1228,CIKOY12L,109.10,0.002017,10.00
5007,CIKOY13L,73.36,0.000000,9.93
607,CIKOY14L,96.84,0.008023,8.69
3080,CIKOY16L,54.51,0.008020,39.06
2970,CIKOY17L,79.57,0.007930,9.69
119,CIKOY21L,105.94,0.010039,11.21
2962,CIKOY22L,114.57,0.020169,10.59
2878,CIKOY23L,139.59,0.018063,10.35
2210,CIKOY26L,40.65,0.010092,49.19
4955,CIKOY27L,92.75,0.020077,9.09
2153,CIKOY31L,69.56,0.010084,12.01
4546,CIKOY32L,247.15,0.010041,12.86
1019,CIKOY33L,243.93,0.002016,14.10
568,CIKOY36L,113.32,0.010038,46.93
2638,CIKOY37L,153.12,0.010040,12.76
2430,CILTV11L,7.09,0.010034,4.62
4613,CILTV12L,38.20,0.040299,8.18
2851,CILTV13L,47.10,0.010080,9.09
124,CILTV17L,69.52,0.010037,9.57
3033,CILTV21L,60.34,0.016033,8.69
1546,CILTV27L,135.16,0.010074,11.86
4873,CISIS11L,74.60,0.010094,7.53
3400,CISIS12L,130.15,0.010068,11.19
4670,CISIS13L,121.34,0.010099,9.81
4260,CISIS17L,172.64,0.007944,13.46
5081,CISIS21L,201.51,0.010104,12.05
4764,CISIS22L,132.32,0.002049,10.24
5102,CISIS23L,172.60,0.000000,12.81
2593,CISIS24L,139.25,0.018121,10.67
3465,CISIS27L,183.14,0.010031,12.38
4476,CISIS77L,233.95,0.010084,15.33
2514,CMELT16L,138.26,0.000000,26.74
507,CMELT17L,487.63,0.020183,16.51
1216,CPMIG11L,65.41,0.010035,10.13
3642,CPMIG12L,155.96,0.010035,11.61
2495,CPMIG13L,267.03,0.010092,13.69
2545,CPMIG17L,165.29,0.010042,12.39
1653,CPMIG21L,143.67,0.010072,10.22
1846,CPMIG22L,156.02,0.002018,13.00
393,CPMIG23L,178.80,0.002065,12.32
3462,CPMIG27L,193.44,0.008021,13.02
4531,CPMIG31L,88.58,0.010084,11.45
2988,CPMIG32L,93.12,0.008013,11.29
5143,CPMIG33L,84.34,0.010123,9.52
5176,CPMIG34L,194.70,0.008044,12.08
218,CPMIG37L,303.25,0.008031,15.97
757,CREIS11L,8.69,0.004005,7.04
5105,CREIS12L,10.92,0.002048,8.51
2808,CREIS13L,16.87,0.002049,8.16
2912,CREIS14L,20.06,0.010051,8.43
1920,CREIS17L,18.15,0.002015,7.96
775,CREIS21L,16.80,0.010029,8.86
2122,CREIS22L,42.38,0.010105,8.25
1284,CREIS23L,24.57,0.010042,8.82
2979,CREIS27L,31.21,0.010035,9.05
4640,CREIS31L,57.96,0.002047,9.69
4714,CREIS32L,66.38,0.010102,9.47
2921,CREIS33L,52.95,0.010043,7.72
3525,CREIS37L,32.97,0.008000,8.36
3781,CWAKE17L,263.06,0.010095,16.43
1145,CWAKE27L,74.08,0.010030,8.87
1662,CWCPO17L,110.24,0.010071,9.27
1766,CWCPO27L,24.81,0.010043,8.14
812,CWFLY12L,981.18,0.010047,34.73
666,CWFLY13L,445.25,0.018152,16.12
1058,CWFLY17L,2301.93,0.010071,49.79
865,CWFUN11L,39.07,0.012043,8.51
3805,CWFUN17L,351.22,0.010037,15.46
4767,CWFUN21L,34.24,0.012122,7.71
4974,CWFUN22L,125.91,0.010049,11.35
1715,CWFUN23L,98.89,0.010093,11.58
4180,CWFUN24L,206.82,0.012091,10.83
3762,CWFUN27L,58.14,0.010041,9.50
4463,CWFUN31L,218.41,0.020174,14.83
4854,CWFUN32L,423.31,0.012138,19.85
3725,CWFUN33L,314.26,0.010070,15.55
4067,CWFUN37L,339.11,0.010042,40.19
3688,CWFUR12L,107.98,0.030159,10.33
988,CWFUR13L,189.69,0.002017,11.81
5063,CWFUR17L,447.39,0.002053,27.38
2720,CWFUR27L,485.04,0.008049,30.19
4798,CWKCP16L,36.80,0.002014,7.09
2751,CWKCP17L,92.34,0.010024,10.44
2816,CWKCP22L,347.43,0.010031,16.47
4623,CWKCP23L,201.25,0.010094,11.02
535,CWKCP26L,372.88,0.008021,17.40
3113,CWKCP27L,296.19,0.030283,13.97
2416,CWMSM12L,13.19,0.008017,8.50
2624,CWMSM13L,3.27,0.030129,7.93
1629,CWMSM17L,6.51,0.000000,8.51
4103,CWMSM22L,17.04,0.000000,6.72
5162,CWMSM23L,11.27,0.010148,5.59
50,CWMSM27L,16.92,0.000000,7.62
773,CWPRD17L,179.40,0.002018,11.91
1961,CWPRD27L,346.81,0.008049,12.51
543,CWPRO12L,109.24,0.020097,9.77
3124,CWPRO13L,176.27,0.018134,21.43
1096,CWPRO14L,272.43,0.010086,14.35
3731,CWPRO16L,187.78,0.020130,11.41
5006,CWPRO17L,648.10,0.020072,106.97
2494,CWPRO26L,248.86,0.010060,30.88
2993,CWPRO27L,651.42,0.028194,23.42
4773,CWSIF12L,322.98,0.010039,13.74
957,CWSIF13L,73.01,0.018131,7.66
3746,CWSIF16L,280.11,0.000000,29.39
4236,CWSIF17L,68.64,0.007962,8.63
84,CWSIF22L,114.18,0.010037,8.02
2770,CWSIF23L,59.39,0.010103,5.91
4991,CWSIF26L,36.39,0.010071,9.52
4435,CWSIF27L,24.46,0.010089,7.44
1637,CWSLT17L,362.70,0.002017,15.72
1129,CWSLT22L,174.17,0.000000,11.25
383,CWSLT23L,80.90,0.010042,11.55
1033,CWSLT27L,45.70,0.010091,7.05
4777,CWSRA12L,603.54,0.010107,20.20
2612,CWSRA13L,212.03,0.010075,16.32
3432,CWSRA16L,745.38,0.000000,45.46
2761,CWSRA17L,359.77,0.010025,15.37
2268,DALMN12L,158.65,0.000000,10.97
1140,DALMN13L,206.64,0.010081,13.80
1351,DALMN16L,161.22,0.020175,5.95
313,DALMN17L,124.70,0.010073,10.36
2052,DALMN26L,39.43,0.020164,10.31
3053,DALMN27L,43.36,0.010034,9.79
1750,DAYOL16L,234.34,0.008064,20.92
981,DAYOL17L,163.66,0.010035,11.25
1718,DAYOL22L,84.26,0.010033,9.42
3730,DAYOL23L,181.52,0.009604,12.72
497,DAYOL26L,787.10,0.008026,20.08
3321,DAYOL27L,45.74,0.010102,8.08
34,DAYOL36L,187.45,0.008050,21.47
2886,DAYOL37L,111.12,0.008018,10.23
3664,DHOTE12L,569.47,0.015258,21.82
3643,DHOTE13L,192.25,0.020141,976.53
38,DHOTE17L,396.71,0.010026,18.08
1376,DHOTE77L,394.34,0.020073,13.97
716,DRTEK11L,1.11,0.008050,4.77
1690,DRTEK12L,108.48,0.002017,11.60
4335,DRTEK13L,80.54,0.009388,7.07
1989,DRTEK17L,183.82,0.010031,11.69
114,DRTEK21L,8.61,0.010045,4.93
2617,DRTEK22L,74.51,0.010035,9.38
577,DRTEK23L,49.83,0.018121,5.89
3479,DRTEK31L,4.99,0.002016,5.18
1745,DRTEK32L,48.10,0.002017,8.98
3788,DRTEK33L,100.78,0.018162,9.53
3319,ECZAC12L,89.94,0.000000,10.03
1625,ECZAC13L,67.95,0.008027,9.51
4781,ECZAC17L,111.79,0.008024,9.87
1813,FENBU16L,492.50,0.008018,22.21
18,FENBU17L,77.50,0.000000,8.46
1855,FENBU26L,36.20,0.020164,5.41
4104,FENBU27L,105.86,0.010098,9.30
160,FLIPE11L,31.39,0.010094,9.46
670,FLIPE12L,171.77,0.000000,11.85
4558,FLIPE13L,124.32,0.010042,11.85
1425,FLIPE14L,63.14,0.008021,9.06
2613,FLIPE17L,209.51,0.010038,12.91
2005,FLIPE21L,25.11,0.010041,6.98
3310,FLIPE22L,37.06,0.002014,7.63
4004,FLIPE23L,40.48,0.010061,7.36
2864,FLIPE24L,24.14,0.008032,8.48
2826,FLIPE25L,30.38,0.008181,5.73
3928,FLIPE27L,104.27,0.002047,9.33
1219,FLIPE31L,46.64,0.010061,8.46
4354,FLIPE32L,109.34,0.002016,9.75
2115,FLIPE33L,32.18,0.008026,6.53
834,FLIPE34L,113.64,0.010044,8.84
2756,FLIPE35L,46.26,0.010068,7.39
463,FLIPE37L,97.95,0.010099,9.19
2821,GAZBO11L,6.58,0.016062,4.39
746,GAZBO12L,21.23,0.008028,8.17
4896,GAZBO13L,46.58,0.010025,8.88
2582,GAZBO17L,74.83,0.010030,9.50
5189,GAZBO21L,45.55,0.010090,8.90
4212,GAZBO22L,73.65,0.010101,8.62
1023,GAZBO23L,105.52,0.002016,9.49
2193,GAZBO27L,73.14,0.000000,8.31
1500,GBUKU12L,163.71,0.010072,11.84
1752,GBUKU13L,138.60,0.015622,10.78
3904,GBUKU14L,94.16,0.009537,8.74
3719,GBUKU15L,24.24,0.010074,7.54
4383,GBUKU17L,381.46,0.010100,14.50
760,GBUKU22L,94.16,0.010032,9.83
3028,GBUKU24L,98.31,0.008000,9.16
2165,GBUKU25L,51.27,0.010097,7.77
4745,GBUKU27L,145.36,0.012125,10.07
1899,GBUKU31L,29.63,0.010037,8.92
694,GBUKU32L,114.32,0.010040,10.73
4614,GBUKU33L,143.21,0.012169,10.91
3368,GBUKU34L,64.15,0.010031,9.78
982,GBUKU35L,48.54,0.010030,8.65
104,GBUKU37L,129.02,0.002046,10.26
424,GERAL12L,57.88,0.010047,10.76
1623,GERAL13L,73.95,0.010031,9.43
2403,GERAL17L,53.45,0.010100,9.68
2310,GERAL21L,249.58,0.010033,11.59
4602,GERAL22L,106.81,0.010045,10.86
753,GERAL23L,132.00,0.002050,11.19
5142,GERAL27L,77.26,0.010092,8.82
3320,GERBA12L,58.25,0.008024,10.04
1435,GERBA13L,237.53,0.010102,15.19
3736,GERBA16L,119.15,0.008029,7.41
49,GERBA17L,207.46,0.003389,13.64
3689,GERKO12L,57.27,0.010101,9.89
2414,GERKO13L,29.37,0.010053,6.14
3561,GERKO17L,22.83,0.002043,7.65
3230,GERKO22L,36.57,0.000000,8.26
1495,GERKO23L,40.40,0.000000,7.42
4858,GERKO27L,20.90,0.000000,8.98
806,GIRAK11L,9.68,0.010036,6.23
1137,GIRAK12L,113.19,0.000000,9.63
1210,GIRAK13L,104.58,0.010040,10.44
2069,GIRAK17L,128.74,0.000000,11.00
1580,GIRAK21L,8.83,0.010066,4.83
2370,GIRAK22L,103.50,0.010038,9.81
1085,GIRAK23L,44.55,0.010094,7.71
1393,GIRAK27L,54.98,0.030115,8.56
1636,GIRAK31L,3.93,0.012146,3.60
54,GIRAK32L,75.83,0.002046,7.92
4420,GIRAK33L,61.78,0.010071,7.36
427,GIRAK34L,147.43,0.012155,11.81
3991,GIRAK37L,37.80,0.000000,8.41
4754,GIRLU11L,3.71,0.010067,5.83
759,GIRLU12L,52.90,0.000000,9.35
121,GIRLU13L,17.94,0.010064,7.58
2809,GIRLU17L,55.72,0.020082,8.93
663,GIRLU21L,32.94,0.010052,7.66
181,GIRLU31L,37.28,0.010028,9.13
1482,GIRLU32L,60.09,0.010096,9.69
3581,GIRLU33L,47.60,0.010206,10.25
2974,GIRLU37L,33.42,0.040151,9.28
212,GIRYU17L,23.72,0.010096,9.36
1843,GIRYU27L,33.34,0.020073,8.75
2050,GIRYU37L,56.36,0.020188,9.95
3399,GMSLK11L,42.00,0.010034,6.44
